"customer_id","cluster_raw","cluster_num"
"SYNID0200253254","business_4",4
"SYNID0200253309","business_1",1
"SYNID0200253385","business_4",4
"SYNID0200253398","business_4",4
"SYNID0200253495","business_6",6
"SYNID0200253864","business_1",1
"SYNID0200253943","business_1",1
"SYNID0200254287","business_1",1
"SYNID0200254293","business_1",1
"SYNID0200254309","business_4",4
"SYNID0200254397","business_6",6
"SYNID0200254627","business_1",1
"SYNID0200254629","business_2",2
"SYNID0200254733","business_1",1
"SYNID0200254778","business_3",3
"SYNID0200254787","business_1",1
"SYNID0200254813","business_1",1
"SYNID0200254905","business_1",1
"SYNID0200255281","business_1",1
"SYNID0200255423","business_1",1
"SYNID0200255515","business_1",1
"SYNID0200255601","business_2",2
"SYNID0200255641","business_4",4
"SYNID0200255666","business_6",6
"SYNID0200255716","business_4",4
"SYNID0200255730","business_1",1
"SYNID0200255840","business_1",1
"SYNID0200255943","business_1",1
"SYNID0200256018","business_1",1
"SYNID0200256080","business_2",2
"SYNID0200256082","business_4",4
"SYNID0200256171","business_4",4
"SYNID0200256401","business_4",4
"SYNID0200256421","business_4",4
"SYNID0200256485","business_1",1
"SYNID0200256941","business_4",4
"SYNID0200256968","business_1",1
"SYNID0200257028","business_4",4
"SYNID0200257147","business_1",1
"SYNID0200257325","business_4",4
"SYNID0200257329","business_4",4
"SYNID0200257574","business_1",1
"SYNID0200257640","business_1",1
"SYNID0200257709","business_4",4
"SYNID0200257758","business_4",4
"SYNID0200257821","business_4",4
"SYNID0200258140","business_1",1
"SYNID0200258337","business_1",1
"SYNID0200258348","business_4",4
"SYNID0200258475","business_1",1
"SYNID0200258598","business_1",1
"SYNID0200258723","business_1",1
"SYNID0200258860","business_1",1
"SYNID0200259405","business_5",5
"SYNID0200259434","business_3",3
"SYNID0200259916","business_4",4
"SYNID0200260167","business_4",4
"SYNID0200260194","business_4",4
"SYNID0200260340","business_1",1
"SYNID0200260513","business_6",6
"SYNID0200260689","business_4",4
"SYNID0200261061","business_6",6
"SYNID0200261259","business_1",1
"SYNID0200261369","business_2",2
"SYNID0200261506","business_4",4
"SYNID0200261573","business_4",4
"SYNID0200261617","business_6",6
"SYNID0200262025","business_1",1
"SYNID0200262264","business_1",1
"SYNID0200262329","business_4",4
"SYNID0200262340","business_4",4
"SYNID0200262362","business_1",1
"SYNID0200262476","business_1",1
"SYNID0200262532","business_2",2
"SYNID0200262555","business_1",1
"SYNID0200262669","business_6",6
"SYNID0200262722","business_1",1
"SYNID0200262810","business_2",2
"SYNID0200262872","business_6",6
"SYNID0200262883","business_1",1
"SYNID0200262908","business_1",1
"SYNID0200262977","business_1",1
"SYNID0200263096","business_2",2
"SYNID0200263232","business_1",1
"SYNID0200263267","business_6",6
"SYNID0200263556","business_6",6
"SYNID0200263624","business_4",4
"SYNID0200263627","business_6",6
"SYNID0200263856","business_1",1
"SYNID0200264063","business_4",4
"SYNID0200264094","business_6",6
"SYNID0200264246","business_1",1
"SYNID0200264271","business_1",1
"SYNID0200264286","business_2",2
"SYNID0200264413","business_4",4
"SYNID0200264750","business_1",1
"SYNID0200264757","business_6",6
"SYNID0200264834","business_4",4
"SYNID0200264963","business_4",4
"SYNID0200265033","business_5",5
"SYNID0200265288","business_2",2
"SYNID0200265429","business_1",1
"SYNID0200265491","business_3",3
"SYNID0200265685","business_4",4
"SYNID0200265875","business_4",4
"SYNID0200265964","business_2",2
"SYNID0200266262","business_4",4
"SYNID0200266338","business_4",4
"SYNID0200266381","business_5",5
"SYNID0200266650","business_2",2
"SYNID0200266712","business_1",1
"SYNID0200266796","business_1",1
"SYNID0200266827","business_1",1
"SYNID0200267468","business_6",6
"SYNID0200267486","business_1",1
"SYNID0200267510","business_1",1
"SYNID0200267529","business_2",2
"SYNID0200267659","business_1",1
"SYNID0200267966","business_1",1
"SYNID0200268286","business_6",6
"SYNID0200268313","business_2",2
"SYNID0200268378","business_1",1
"SYNID0200268393","business_1",1
"SYNID0200268713","business_4",4
"SYNID0200268801","business_1",1
"SYNID0200268901","business_6",6
"SYNID0200269269","business_1",1
"SYNID0200269367","business_1",1
"SYNID0200269841","business_2",2
"SYNID0200269866","business_1",1
"SYNID0200270012","business_4",4
"SYNID0200270022","business_1",1
"SYNID0200270051","business_2",2
"SYNID0200270131","business_5",5
"SYNID0200270382","business_1",1
"SYNID0200270434","business_4",4
"SYNID0200270792","business_1",1
"SYNID0200270810","business_1",1
"SYNID0200271203","business_4",4
"SYNID0200271454","business_1",1
"SYNID0200271543","business_1",1
"SYNID0200271625","business_4",4
"SYNID0200271809","business_4",4
"SYNID0200272133","business_4",4
"SYNID0200272715","business_1",1
"SYNID0200272812","business_3",3
"SYNID0200272842","business_1",1
"SYNID0200272866","business_4",4
"SYNID0200272895","business_1",1
"SYNID0200272952","business_2",2
"SYNID0200273118","business_4",4
"SYNID0200273126","business_1",1
"SYNID0200273222","business_4",4
"SYNID0200273234","business_1",1
"SYNID0200273634","business_1",1
"SYNID0200273751","business_1",1
"SYNID0200273767","business_1",1
"SYNID0200274010","business_1",1
"SYNID0200274362","business_1",1
"SYNID0200274448","business_1",1
"SYNID0200274611","business_4",4
"SYNID0200274635","business_6",6
"SYNID0200274762","business_3",3
"SYNID0200274838","business_1",1
"SYNID0200274925","business_1",1
"SYNID0200274956","business_4",4
"SYNID0200275061","business_4",4
"SYNID0200275280","business_6",6
"SYNID0200275347","business_2",2
"SYNID0200275704","business_2",2
"SYNID0200275737","business_6",6
"SYNID0200276387","business_2",2
"SYNID0200276415","business_1",1
"SYNID0200276499","business_4",4
"SYNID0200276752","business_4",4
"SYNID0200276806","business_1",1
"SYNID0200276971","business_4",4
"SYNID0200277007","business_4",4
"SYNID0200277014","business_4",4
"SYNID0200277097","business_4",4
"SYNID0200277219","business_1",1
"SYNID0200277250","business_4",4
"SYNID0200277504","business_4",4
"SYNID0200277717","business_1",1
"SYNID0200277742","business_4",4
"SYNID0200277753","business_4",4
"SYNID0200277964","business_1",1
"SYNID0200278309","business_2",2
"SYNID0200278332","business_1",1
"SYNID0200278398","business_1",1
"SYNID0200278570","business_4",4
"SYNID0200278634","business_4",4
"SYNID0200278695","business_2",2
"SYNID0200278804","business_1",1
"SYNID0200278999","business_1",1
"SYNID0200279095","business_1",1
"SYNID0200279355","business_1",1
"SYNID0200279359","business_1",1
"SYNID0200279396","business_4",4
"SYNID0200279520","business_6",6
"SYNID0200279644","business_6",6
"SYNID0200280020","business_1",1
"SYNID0200280044","business_2",2
"SYNID0200280170","business_1",1
"SYNID0200280209","business_4",4
"SYNID0200280245","business_1",1
"SYNID0200280280","business_4",4
"SYNID0200280361","business_6",6
"SYNID0200280531","business_1",1
"SYNID0200280563","business_1",1
"SYNID0200280666","business_1",1
"SYNID0200280671","business_4",4
"SYNID0200280895","business_1",1
"SYNID0200281025","business_4",4
"SYNID0200281055","business_1",1
"SYNID0200281059","business_2",2
"SYNID0200281115","business_1",1
"SYNID0200281157","business_1",1
"SYNID0200281178","business_4",4
"SYNID0200281200","business_1",1
"SYNID0200281217","business_1",1
"SYNID0200281258","business_2",2
"SYNID0200281343","business_2",2
"SYNID0200281344","business_1",1
"SYNID0200281457","business_1",1
"SYNID0200281461","business_6",6
"SYNID0200281474","business_4",4
"SYNID0200281819","business_1",1
"SYNID0200281851","business_1",1
"SYNID0200281965","business_4",4
"SYNID0200282073","business_1",1
"SYNID0200282105","business_4",4
"SYNID0200282117","business_4",4
"SYNID0200282118","business_1",1
"SYNID0200282247","business_1",1
"SYNID0200282414","business_4",4
"SYNID0200282522","business_1",1
"SYNID0200282526","business_4",4
"SYNID0200282614","business_1",1
"SYNID0200282970","business_4",4
"SYNID0200282978","business_1",1
"SYNID0200283190","business_1",1
"SYNID0200283209","business_3",3
"SYNID0200283582","business_1",1
"SYNID0200283702","business_4",4
"SYNID0200283754","business_4",4
"SYNID0200283802","business_4",4
"SYNID0200283824","business_2",2
"SYNID0200284137","business_3",3
"SYNID0200284206","business_4",4
"SYNID0200284271","business_1",1
"SYNID0200284309","business_4",4
"SYNID0200284329","business_1",1
"SYNID0200284396","business_1",1
"SYNID0200284538","business_1",1
"SYNID0200284667","business_1",1
"SYNID0200284770","business_1",1
"SYNID0200284812","business_4",4
"SYNID0200284932","business_1",1
"SYNID0200284936","business_1",1
"SYNID0200284967","business_4",4
"SYNID0200284985","business_2",2
"SYNID0200284989","business_4",4
"SYNID0200285137","business_4",4
"SYNID0200285283","business_6",6
"SYNID0200285286","business_4",4
"SYNID0200285433","business_6",6
"SYNID0200285633","business_4",4
"SYNID0200285709","business_1",1
"SYNID0200285746","business_4",4
"SYNID0200285816","business_1",1
"SYNID0200285844","business_1",1
"SYNID0200285981","business_1",1
"SYNID0200286068","business_1",1
"SYNID0200286084","business_4",4
"SYNID0200286296","business_1",1
"SYNID0200286501","business_4",4
"SYNID0200286563","business_1",1
"SYNID0200286579","business_1",1
"SYNID0200286582","business_1",1
"SYNID0200286796","business_4",4
"SYNID0200286841","business_2",2
"SYNID0200286865","business_1",1
"SYNID0200286931","business_2",2
"SYNID0200287210","business_6",6
"SYNID0200287346","business_1",1
"SYNID0200287392","business_1",1
"SYNID0200287433","business_1",1
"SYNID0200287638","business_3",3
"SYNID0200287668","business_1",1
"SYNID0200287796","business_4",4
"SYNID0200287808","business_1",1
"SYNID0200287943","business_1",1
"SYNID0200287994","business_1",1
"SYNID0200288153","business_4",4
"SYNID0200288167","business_1",1
"SYNID0200288219","business_6",6
"SYNID0200288307","business_1",1
"SYNID0200288491","business_6",6
"SYNID0200288623","business_6",6
"SYNID0200289076","business_1",1
"SYNID0200289147","business_4",4
"SYNID0200289186","business_1",1
"SYNID0200289267","business_1",1
"SYNID0200289290","business_1",1
"SYNID0200289336","business_2",2
"SYNID0200289575","business_6",6
"SYNID0200289804","business_2",2
"SYNID0200290070","business_6",6
"SYNID0200290125","business_1",1
"SYNID0200290267","business_4",4
"SYNID0200290305","business_1",1
"SYNID0200290455","business_4",4
"SYNID0200290475","business_4",4
"SYNID0200290513","business_4",4
"SYNID0200290654","business_1",1
"SYNID0200290865","business_2",2
"SYNID0200291004","business_1",1
"SYNID0200291058","business_4",4
"SYNID0200291059","business_4",4
"SYNID0200291111","business_1",1
"SYNID0200291257","business_6",6
"SYNID0200291414","business_5",5
"SYNID0200291416","business_4",4
"SYNID0200291547","business_2",2
"SYNID0200291578","business_2",2
"SYNID0200291604","business_4",4
"SYNID0200291635","business_1",1
"SYNID0200291821","business_1",1
"SYNID0200291936","business_4",4
"SYNID0200292074","business_2",2
"SYNID0200292097","business_4",4
"SYNID0200292518","business_1",1
"SYNID0200292620","business_4",4
"SYNID0200292700","business_1",1
"SYNID0200292720","business_1",1
"SYNID0200292761","business_1",1
"SYNID0200292813","business_1",1
"SYNID0200293434","business_6",6
"SYNID0200293573","business_1",1
"SYNID0200293574","business_1",1
"SYNID0200293641","business_1",1
"SYNID0200293659","business_1",1
"SYNID0200293690","business_2",2
"SYNID0200293715","business_4",4
"SYNID0200293748","business_2",2
"SYNID0200293867","business_1",1
"SYNID0200293899","business_2",2
"SYNID0200293954","business_6",6
"SYNID0200293964","business_5",5
"SYNID0200294013","business_5",5
"SYNID0200294102","business_4",4
"SYNID0200294168","business_4",4
"SYNID0200294712","business_6",6
"SYNID0200294747","business_1",1
"SYNID0200294778","business_1",1
"SYNID0200294820","business_1",1
"SYNID0200294954","business_5",5
"SYNID0200295139","business_4",4
"SYNID0200295536","business_1",1
"SYNID0200295734","business_4",4
"SYNID0200295884","business_1",1
"SYNID0200296073","business_1",1
"SYNID0200296196","business_4",4
"SYNID0200296240","business_1",1
"SYNID0200296381","business_4",4
"SYNID0200296494","business_1",1
"SYNID0200296526","business_4",4
"SYNID0200296691","business_1",1
"SYNID0200296876","business_1",1
"SYNID0200297040","business_1",1
"SYNID0200297130","business_1",1
"SYNID0200297417","business_1",1
"SYNID0200297467","business_4",4
"SYNID0200297560","business_1",1
"SYNID0200297642","business_4",4
"SYNID0200298070","business_6",6
"SYNID0200298433","business_2",2
"SYNID0200298460","business_1",1
"SYNID0200298507","business_1",1
"SYNID0200298574","business_1",1
"SYNID0200298640","business_6",6
"SYNID0200298809","business_1",1
"SYNID0200298855","business_4",4
"SYNID0200299194","business_1",1
"SYNID0200299302","business_4",4
"SYNID0200299320","business_4",4
"SYNID0200299504","business_1",1
"SYNID0200299581","business_1",1
"SYNID0200299598","business_4",4
"SYNID0200299767","business_4",4
"SYNID0200299779","business_1",1
"SYNID0200299986","business_1",1
"SYNID0200299999","business_1",1
"SYNID0200300282","business_2",2
"SYNID0200300318","business_1",1
"SYNID0200300480","business_2",2
"SYNID0200300542","business_2",2
"SYNID0200300572","business_2",2
"SYNID0200300765","business_1",1
"SYNID0200300966","business_4",4
"SYNID0200301113","business_4",4
"SYNID0200301160","business_4",4
"SYNID0200301177","business_1",1
"SYNID0200301183","business_3",3
"SYNID0200301284","business_1",1
"SYNID0200301402","business_2",2
"SYNID0200302070","business_4",4
"SYNID0200302254","business_4",4
"SYNID0200302386","business_6",6
"SYNID0200302541","business_1",1
"SYNID0200302784","business_4",4
"SYNID0200302922","business_1",1
"SYNID0200303192","business_5",5
"SYNID0200303434","business_4",4
"SYNID0200303482","business_4",4
"SYNID0200303635","business_4",4
"SYNID0200303699","business_4",4
"SYNID0200303722","business_1",1
"SYNID0200304685","business_1",1
"SYNID0200304852","business_4",4
"SYNID0200304932","business_4",4
"SYNID0200305057","business_4",4
"SYNID0200305220","business_4",4
"SYNID0200305244","business_4",4
"SYNID0200305302","business_6",6
"SYNID0200305314","business_4",4
"SYNID0200305484","business_1",1
"SYNID0200305581","business_6",6
"SYNID0200305858","business_1",1
"SYNID0200306001","business_4",4
"SYNID0200306234","business_1",1
"SYNID0200306407","business_1",1
"SYNID0200306611","business_1",1
"SYNID0200306637","business_4",4
"SYNID0200307122","business_4",4
"SYNID0200307526","business_4",4
"SYNID0200307610","business_4",4
"SYNID0200307787","business_1",1
"SYNID0200307827","business_1",1
"SYNID0200307875","business_1",1
"SYNID0200307935","business_1",1
"SYNID0200308093","business_1",1
"SYNID0200308172","business_2",2
"SYNID0200308177","business_1",1
"SYNID0200308202","business_6",6
"SYNID0200308227","business_3",3
"SYNID0200308504","business_1",1
"SYNID0200308514","business_1",1
"SYNID0200308540","business_4",4
"SYNID0200308604","business_1",1
"SYNID0200309461","business_1",1
"SYNID0200309513","business_1",1
"SYNID0200309539","business_4",4
"SYNID0200309685","business_1",1
"SYNID0200309726","business_4",4
"SYNID0200309757","business_4",4
"SYNID0200309928","business_5",5
"SYNID0200309929","business_6",6
"SYNID0200310099","business_1",1
"SYNID0200310166","business_1",1
"SYNID0200310260","business_4",4
"SYNID0200310471","business_4",4
"SYNID0200310497","business_1",1
"SYNID0200310803","business_4",4
"SYNID0200310826","business_1",1
"SYNID0200310854","business_4",4
"SYNID0200311061","business_1",1
"SYNID0200311107","business_4",4
"SYNID0200311332","business_1",1
"SYNID0200311343","business_4",4
"SYNID0200311456","business_1",1
"SYNID0200311512","business_1",1
"SYNID0200311661","business_1",1
"SYNID0200311720","business_4",4
"SYNID0200311808","business_2",2
"SYNID0200312013","business_1",1
"SYNID0200312324","business_5",5
"SYNID0200312500","business_1",1
"SYNID0200312502","business_2",2
"SYNID0200312847","business_6",6
"SYNID0200312883","business_1",1
"SYNID0200312958","business_1",1
"SYNID0200312975","business_1",1
"SYNID0200313031","business_1",1
"SYNID0200313032","business_4",4
"SYNID0200313167","business_4",4
"SYNID0200313389","business_2",2
"SYNID0200313449","business_1",1
"SYNID0200313480","business_4",4
"SYNID0200313633","business_2",2
"SYNID0200313644","business_6",6
"SYNID0200313652","business_2",2
"SYNID0200313762","business_4",4
"SYNID0200313840","business_1",1
"SYNID0200313921","business_1",1
"SYNID0200313956","business_6",6
"SYNID0200314163","business_1",1
"SYNID0200314325","business_1",1
"SYNID0200314338","business_4",4
"SYNID0200314345","business_4",4
"SYNID0200314637","business_1",1
"SYNID0200314775","business_4",4
"SYNID0200314902","business_1",1
"SYNID0200315027","business_1",1
"SYNID0200315105","business_5",5
"SYNID0200315107","business_1",1
"SYNID0200315146","business_2",2
"SYNID0200315189","business_1",1
"SYNID0200315196","business_1",1
"SYNID0200315339","business_4",4
"SYNID0200315349","business_6",6
"SYNID0200315372","business_1",1
"SYNID0200315544","business_4",4
"SYNID0200315672","business_1",1
"SYNID0200315841","business_2",2
"SYNID0200315921","business_6",6
"SYNID0200315991","business_1",1
"SYNID0200316062","business_4",4
"SYNID0200316329","business_1",1
"SYNID0200316364","business_1",1
"SYNID0200316523","business_1",1
"SYNID0200316768","business_2",2
"SYNID0200316957","business_4",4
"SYNID0200317046","business_1",1
"SYNID0200317060","business_1",1
"SYNID0200317173","business_6",6
"SYNID0200317311","business_1",1
"SYNID0200317409","business_1",1
"SYNID0200317657","business_4",4
"SYNID0200317813","business_5",5
"SYNID0200317977","business_1",1
"SYNID0200318188","business_4",4
"SYNID0200318408","business_4",4
"SYNID0200318536","business_3",3
"SYNID0200318610","business_6",6
"SYNID0200318616","business_4",4
"SYNID0200318757","business_6",6
"SYNID0200318851","business_4",4
"SYNID0200318979","business_4",4
"SYNID0200319017","business_1",1
"SYNID0200319100","business_1",1
"SYNID0200319161","business_4",4
"SYNID0200319440","business_1",1
"SYNID0200319816","business_1",1
"SYNID0200319910","business_4",4
"SYNID0200320011","business_1",1
"SYNID0200320026","business_1",1
"SYNID0200320176","business_1",1
"SYNID0200320482","business_1",1
"SYNID0200320525","business_1",1
"SYNID0200320573","business_1",1
"SYNID0200320704","business_6",6
"SYNID0200320789","business_1",1
"SYNID0200320835","business_1",1
"SYNID0200320876","business_5",5
"SYNID0200320908","business_1",1
"SYNID0200321035","business_2",2
"SYNID0200321080","business_6",6
"SYNID0200321226","business_1",1
"SYNID0200321479","business_1",1
"SYNID0200321808","business_2",2
"SYNID0200321820","business_2",2
"SYNID0200321872","business_1",1
"SYNID0200322046","business_1",1
"SYNID0200322160","business_1",1
"SYNID0200322194","business_6",6
"SYNID0200322224","business_4",4
"SYNID0200322641","business_4",4
"SYNID0200322799","business_4",4
"SYNID0200323236","business_1",1
"SYNID0200323285","business_4",4
"SYNID0200323475","business_4",4
"SYNID0200323689","business_4",4
"SYNID0200323936","business_1",1
"SYNID0200324102","business_4",4
"SYNID0200324147","business_1",1
"SYNID0200324307","business_1",1
"SYNID0200324359","business_1",1
"SYNID0200324489","business_4",4
"SYNID0200324513","business_1",1
"SYNID0200324717","business_4",4
"SYNID0200324720","business_1",1
"SYNID0200324852","business_1",1
"SYNID0200324940","business_1",1
"SYNID0200324957","business_6",6
"SYNID0200325033","business_6",6
"SYNID0200325139","business_1",1
"SYNID0200325153","business_1",1
"SYNID0200325167","business_1",1
"SYNID0200325171","business_2",2
"SYNID0200325521","business_4",4
"SYNID0200325551","business_1",1
"SYNID0200325758","business_4",4
"SYNID0200325930","business_1",1
"SYNID0200326333","business_4",4
"SYNID0200326361","business_4",4
"SYNID0200326493","business_1",1
"SYNID0200326748","business_6",6
"SYNID0200326750","business_4",4
"SYNID0200326758","business_1",1
"SYNID0200326842","business_4",4
"SYNID0200327176","business_6",6
"SYNID0200327232","business_1",1
"SYNID0200327400","business_1",1
"SYNID0200327459","business_4",4
"SYNID0200327997","business_1",1
"SYNID0200328163","business_4",4
"SYNID0200328282","business_4",4
"SYNID0200328305","business_2",2
"SYNID0200328322","business_1",1
"SYNID0200328377","business_2",2
"SYNID0200328575","business_3",3
"SYNID0200328590","business_6",6
"SYNID0200328659","business_1",1
"SYNID0200328843","business_4",4
"SYNID0200328983","business_2",2
"SYNID0200329063","business_4",4
"SYNID0200329172","business_4",4
"SYNID0200329261","business_1",1
"SYNID0200329927","business_4",4
"SYNID0200330035","business_2",2
"SYNID0200330138","business_1",1
"SYNID0200330237","business_6",6
"SYNID0200330255","business_1",1
"SYNID0200330445","business_2",2
"SYNID0200330706","business_4",4
"SYNID0200330798","business_1",1
"SYNID0200330850","business_1",1
"SYNID0200330879","business_1",1
"SYNID0200330960","business_1",1
"SYNID0200330963","business_1",1
"SYNID0200331262","business_1",1
"SYNID0200331276","business_5",5
"SYNID0200331592","business_1",1
"SYNID0200331619","business_1",1
"SYNID0200331625","business_4",4
"SYNID0200331738","business_1",1
"SYNID0200331793","business_4",4
"SYNID0200331901","business_4",4
"SYNID0200331909","business_1",1
"SYNID0200332257","business_4",4
"SYNID0200332292","business_3",3
"SYNID0200332372","business_4",4
"SYNID0200332396","business_1",1
"SYNID0200332397","business_1",1
"SYNID0200332515","business_4",4
"SYNID0200332660","business_2",2
"SYNID0200332751","business_4",4
"SYNID0200332806","business_2",2
"SYNID0200333288","business_1",1
"SYNID0200333484","business_1",1
"SYNID0200333546","business_6",6
"SYNID0200333667","business_1",1
"SYNID0200333781","business_3",3
"SYNID0200333819","business_4",4
"SYNID0200334412","business_3",3
"SYNID0200334499","business_4",4
"SYNID0200334541","business_2",2
"SYNID0200334610","business_4",4
"SYNID0200335102","business_1",1
"SYNID0200335154","business_1",1
"SYNID0200335870","business_1",1
"SYNID0200335961","business_4",4
"SYNID0200336043","business_1",1
"SYNID0200336358","business_4",4
"SYNID0200336410","business_4",4
"SYNID0200336596","business_3",3
"SYNID0200336904","business_1",1
"SYNID0200336976","business_4",4
"SYNID0200337032","business_4",4
"SYNID0200337102","business_4",4
"SYNID0200337307","business_4",4
"SYNID0200337544","business_2",2
"SYNID0200337545","business_2",2
"SYNID0200337682","business_4",4
"SYNID0200337804","business_1",1
"SYNID0200337829","business_1",1
"SYNID0200337864","business_4",4
"SYNID0200338074","business_6",6
"SYNID0200338228","business_2",2
"SYNID0200338402","business_1",1
"SYNID0200338522","business_4",4
"SYNID0200338633","business_1",1
"SYNID0200338646","business_1",1
"SYNID0200338768","business_1",1
"SYNID0200338882","business_4",4
"SYNID0200339091","business_6",6
"SYNID0200339329","business_4",4
"SYNID0200339416","business_1",1
"SYNID0200339429","business_1",1
"SYNID0200339536","business_4",4
"SYNID0200339597","business_6",6
"SYNID0200339619","business_1",1
"SYNID0200339622","business_1",1
"SYNID0200339664","business_2",2
"SYNID0200339848","business_4",4
"SYNID0200339918","business_4",4
"SYNID0200339926","business_1",1
"SYNID0200340039","business_1",1
"SYNID0200340163","business_1",1
"SYNID0200340208","business_6",6
"SYNID0200340490","business_1",1
"SYNID0200340495","business_2",2
"SYNID0200340589","business_1",1
"SYNID0200340598","business_1",1
"SYNID0200340685","business_4",4
"SYNID0200340745","business_4",4
"SYNID0200340861","business_4",4
"SYNID0200340904","business_4",4
"SYNID0200341404","business_1",1
"SYNID0200341428","business_2",2
"SYNID0200341470","business_4",4
"SYNID0200341631","business_4",4
"SYNID0200341758","business_6",6
"SYNID0200341956","business_1",1
"SYNID0200342086","business_4",4
"SYNID0200342378","business_4",4
"SYNID0200342736","business_6",6
"SYNID0200342835","business_5",5
"SYNID0200342848","business_4",4
"SYNID0200342917","business_1",1
"SYNID0200342938","business_5",5
"SYNID0200343427","business_2",2
"SYNID0200343677","business_1",1
"SYNID0200343705","business_1",1
"SYNID0200343733","business_2",2
"SYNID0200343917","business_6",6
"SYNID0200344061","business_1",1
"SYNID0200344105","business_1",1
"SYNID0200344226","business_1",1
"SYNID0200344286","business_1",1
"SYNID0200344755","business_1",1
"SYNID0200344841","business_1",1
"SYNID0200345009","business_4",4
"SYNID0200345105","business_4",4
"SYNID0200345407","business_1",1
"SYNID0200345586","business_4",4
"SYNID0200345796","business_1",1
"SYNID0200345948","business_1",1
"SYNID0200346304","business_1",1
"SYNID0200346658","business_1",1
"SYNID0200346749","business_4",4
"SYNID0200347081","business_1",1
"SYNID0200347315","business_1",1
"SYNID0200347700","business_1",1
"SYNID0200347775","business_4",4
"SYNID0200347829","business_1",1
"SYNID0200348039","business_4",4
"SYNID0200348080","business_1",1
"SYNID0200348099","business_1",1
"SYNID0200348232","business_6",6
"SYNID0200348539","business_1",1
"SYNID0200348600","business_4",4
"SYNID0200348638","business_1",1
"SYNID0200348656","business_4",4
"SYNID0200348665","business_6",6
"SYNID0200348755","business_1",1
"SYNID0200348827","business_1",1
"SYNID0200348958","business_6",6
"SYNID0200349058","business_1",1
"SYNID0200349111","business_4",4
"SYNID0200349113","business_4",4
"SYNID0200349129","business_1",1
"SYNID0200349211","business_1",1
"SYNID0200349306","business_3",3
"SYNID0200349437","business_4",4
"SYNID0200349508","business_4",4
"SYNID0200349589","business_4",4
"SYNID0200349766","business_4",4
"SYNID0200349831","business_4",4
"SYNID0200350108","business_4",4
"SYNID0200350119","business_1",1
"SYNID0200350192","business_6",6
"SYNID0200350193","business_1",1
"SYNID0200350267","business_1",1
"SYNID0200350391","business_4",4
"SYNID0200350538","business_4",4
"SYNID0200350675","business_2",2
"SYNID0200350765","business_1",1
"SYNID0200350827","business_1",1
"SYNID0200350995","business_4",4
"SYNID0200351174","business_1",1
"SYNID0200351192","business_2",2
"SYNID0200351378","business_6",6
"SYNID0200351449","business_4",4
"SYNID0200351673","business_1",1
"SYNID0200351757","business_2",2
"SYNID0200351820","business_1",1
"SYNID0200351849","business_4",4
"SYNID0200351857","business_6",6
"SYNID0200351904","business_5",5
"SYNID0200352152","business_1",1
"SYNID0200352195","business_1",1
"SYNID0200352243","business_1",1
"SYNID0200352591","business_1",1
"SYNID0200352682","business_4",4
"SYNID0200353069","business_1",1
"SYNID0200353109","business_1",1
"SYNID0200353160","business_1",1
"SYNID0200353288","business_4",4
"SYNID0200353368","business_1",1
"SYNID0200353380","business_4",4
"SYNID0200353547","business_6",6
"SYNID0200353548","business_1",1
"SYNID0200353660","business_1",1
"SYNID0200353709","business_1",1
"SYNID0200353791","business_2",2
"SYNID0200353800","business_6",6
"SYNID0200354047","business_1",1
"SYNID0200354154","business_2",2
"SYNID0200354514","business_1",1
"SYNID0200354615","business_6",6
"SYNID0200354625","business_2",2
"SYNID0200354812","business_4",4
"SYNID0200354813","business_1",1
"SYNID0200354860","business_3",3
"SYNID0200354895","business_5",5
"SYNID0200354945","business_1",1
"SYNID0200354978","business_4",4
"SYNID0200355083","business_1",1
"SYNID0200355137","business_4",4
"SYNID0200355183","business_4",4
"SYNID0200355307","business_1",1
"SYNID0200355310","business_1",1
"SYNID0200355326","business_6",6
"SYNID0200355403","business_1",1
"SYNID0200355509","business_1",1
"SYNID0200355651","business_1",1
"SYNID0200355722","business_2",2
"SYNID0200355820","business_1",1
"SYNID0200355837","business_6",6
"SYNID0200356022","business_4",4
"SYNID0200356062","business_1",1
"SYNID0200356176","business_1",1
"SYNID0200356191","business_1",1
"SYNID0200356197","business_4",4
"SYNID0200356468","business_1",1
"SYNID0200356620","business_1",1
"SYNID0200356621","business_1",1
"SYNID0200356664","business_1",1
"SYNID0200356953","business_6",6
"SYNID0200357091","business_6",6
"SYNID0200357327","business_1",1
"SYNID0200357332","business_4",4
"SYNID0200357420","business_4",4
"SYNID0200357549","business_2",2
"SYNID0200357595","business_1",1
"SYNID0200357606","business_1",1
"SYNID0200357689","business_2",2
"SYNID0200357719","business_1",1
"SYNID0200357738","business_6",6
"SYNID0200358343","business_4",4
"SYNID0200358631","business_6",6
"SYNID0200358668","business_6",6
"SYNID0200358738","business_4",4
"SYNID0200358747","business_1",1
"SYNID0200358768","business_1",1
"SYNID0200358793","business_1",1
"SYNID0200358812","business_6",6
"SYNID0200358869","business_1",1
"SYNID0200358976","business_4",4
"SYNID0200359095","business_1",1
"SYNID0200359271","business_4",4
"SYNID0200359504","business_1",1
"SYNID0200359613","business_1",1
"SYNID0200359744","business_1",1
"SYNID0200359869","business_4",4
"SYNID0200360031","business_4",4
"SYNID0200360036","business_4",4
"SYNID0200360213","business_4",4
"SYNID0200360369","business_1",1
"SYNID0200360379","business_1",1
